device_id,timestamp,kwh,location
E-006,2025-10-14T18:00:00+00:00,0.977,CLUJ-A
E-006,2025-10-14T19:00:00+00:00,0.567,CLUJ-A
E-006,2025-10-14T20:00:00+00:00,0.773,CLUJ-A
E-006,2025-10-14T21:00:00+00:00,0.714,CLUJ-A
E-006,2025-10-14T22:00:00+00:00,0.928,CLUJ-A
E-006,2025-10-14T23:00:00+00:00,1.015,CLUJ-A
E-006,2025-10-15T00:00:00+00:00,1.048,CLUJ-A
E-006,2025-10-15T01:00:00+00:00,1.1,CLUJ-A
E-006,2025-10-15T02:00:00+00:00,1.174,CLUJ-A
E-006,2025-10-15T03:00:00+00:00,1.021,CLUJ-A
E-006,2025-10-15T04:00:00+00:00,1.277,CLUJ-A
E-006,2025-10-15T05:00:00+00:00,0.924,CLUJ-A
E-006,2025-10-15T06:00:00+00:00,0.865,CLUJ-A
E-006,2025-10-15T07:00:00+00:00,1.021,CLUJ-A
E-006,2025-10-15T08:00:00+00:00,0.857,CLUJ-A
E-006,2025-10-15T09:00:00+00:00,1.271,CLUJ-A
E-006,2025-10-15T10:00:00+00:00,1.126,CLUJ-A
E-006,2025-10-15T11:00:00+00:00,1.05,CLUJ-A
E-006,2025-10-15T12:00:00+00:00,0.926,CLUJ-A
E-006,2025-10-15T13:00:00+00:00,0.819,CLUJ-A
E-006,2025-10-15T14:00:00+00:00,1.04,CLUJ-A
E-006,2025-10-15T15:00:00+00:00,0.675,CLUJ-A
E-006,2025-10-15T16:00:00+00:00,1.207,CLUJ-A
E-006,2025-10-15T17:00:00+00:00,0.864,CLUJ-A
E-006,2025-10-15T18:00:00+00:00,0.961,CLUJ-A
E-006,2025-10-15T19:00:00+00:00,0.718,CLUJ-A
E-006,2025-10-15T20:00:00+00:00,1.045,CLUJ-A
E-006,2025-10-15T21:00:00+00:00,0.809,CLUJ-A
E-006,2025-10-15T22:00:00+00:00,1.03,CLUJ-A
E-006,2025-10-15T23:00:00+00:00,1.051,CLUJ-A
E-006,2025-10-16T00:00:00+00:00,0.77,CLUJ-A
E-006,2025-10-16T01:00:00+00:00,0.675,CLUJ-A
E-006,2025-10-16T02:00:00+00:00,1.206,CLUJ-A
E-006,2025-10-16T03:00:00+00:00,0.862,CLUJ-A
E-006,2025-10-16T04:00:00+00:00,0.945,CLUJ-A
E-006,2025-10-16T05:00:00+00:00,0.997,CLUJ-A
E-006,2025-10-16T06:00:00+00:00,0.649,CLUJ-A
E-006,2025-10-16T07:00:00+00:00,0.993,CLUJ-A
E-006,2025-10-16T08:00:00+00:00,0.92,CLUJ-A
E-006,2025-10-16T09:00:00+00:00,0.771,CLUJ-A
E-006,2025-10-16T10:00:00+00:00,0.669,CLUJ-A
E-006,2025-10-16T11:00:00+00:00,1.021,CLUJ-A
E-006,2025-10-16T12:00:00+00:00,1.126,CLUJ-A
E-006,2025-10-16T13:00:00+00:00,0.936,CLUJ-A
E-006,2025-10-16T14:00:00+00:00,0.613,CLUJ-A
E-006,2025-10-16T15:00:00+00:00,0.689,CLUJ-A
E-006,2025-10-16T16:00:00+00:00,0.814,CLUJ-A
E-006,2025-10-16T17:00:00+00:00,1.213,CLUJ-A
E-006,2025-10-16T18:00:00+00:00,0.851,CLUJ-A
E-006,2025-10-16T19:00:00+00:00,0.806,CLUJ-A
E-006,2025-10-16T20:00:00+00:00,0.565,CLUJ-A
E-006,2025-10-16T21:00:00+00:00,0.769,CLUJ-A
E-006,2025-10-16T22:00:00+00:00,0.653,CLUJ-A
E-006,2025-10-16T23:00:00+00:00,0.699,CLUJ-A
E-006,2025-10-17T00:00:00+00:00,0.924,CLUJ-A
E-006,2025-10-17T01:00:00+00:00,0.82,CLUJ-A
E-006,2025-10-17T02:00:00+00:00,1.24,CLUJ-A
E-006,2025-10-17T03:00:00+00:00,1.116,CLUJ-A
E-006,2025-10-17T04:00:00+00:00,0.778,CLUJ-A
E-006,2025-10-17T05:00:00+00:00,0.717,CLUJ-A
E-006,2025-10-17T06:00:00+00:00,1.177,CLUJ-A
E-006,2025-10-17T07:00:00+00:00,1.232,CLUJ-A
E-006,2025-10-17T08:00:00+00:00,0.461,CLUJ-A
E-006,2025-10-17T09:00:00+00:00,0.919,CLUJ-A
E-006,2025-10-17T10:00:00+00:00,0.85,CLUJ-A
E-006,2025-10-17T11:00:00+00:00,1.03,CLUJ-A
E-006,2025-10-17T12:00:00+00:00,1.289,CLUJ-A
E-006,2025-10-17T13:00:00+00:00,0.803,CLUJ-A
E-006,2025-10-17T14:00:00+00:00,0.488,CLUJ-A
E-006,2025-10-17T15:00:00+00:00,1.016,CLUJ-A
E-006,2025-10-17T16:00:00+00:00,1.178,CLUJ-A
E-006,2025-10-17T17:00:00+00:00,0.839,CLUJ-A
E-006,2025-10-17T18:00:00+00:00,0.759,CLUJ-A
E-006,2025-10-17T19:00:00+00:00,0.813,CLUJ-A
E-006,2025-10-17T20:00:00+00:00,1.07,CLUJ-A
E-006,2025-10-17T21:00:00+00:00,0.809,CLUJ-A
E-006,2025-10-17T22:00:00+00:00,0.966,CLUJ-A
E-006,2025-10-17T23:00:00+00:00,0.906,CLUJ-A
E-006,2025-10-18T00:00:00+00:00,0.885,CLUJ-A
E-006,2025-10-18T01:00:00+00:00,1.04,CLUJ-A
E-006,2025-10-18T02:00:00+00:00,0.804,CLUJ-A
E-006,2025-10-18T03:00:00+00:00,0.814,CLUJ-A
E-006,2025-10-18T04:00:00+00:00,1.06,CLUJ-A
E-006,2025-10-18T05:00:00+00:00,0.703,CLUJ-A
E-006,2025-10-18T06:00:00+00:00,0.724,CLUJ-A
E-006,2025-10-18T07:00:00+00:00,0.648,CLUJ-A
E-006,2025-10-18T08:00:00+00:00,1.07,CLUJ-A
E-006,2025-10-18T09:00:00+00:00,0.879,CLUJ-A
E-006,2025-10-18T10:00:00+00:00,0.637,CLUJ-A
E-006,2025-10-18T11:00:00+00:00,1.071,CLUJ-A
E-006,2025-10-18T12:00:00+00:00,0.789,CLUJ-A
E-006,2025-10-18T13:00:00+00:00,0.726,CLUJ-A
E-006,2025-10-18T14:00:00+00:00,0.861,CLUJ-A
E-006,2025-10-18T15:00:00+00:00,1.196,CLUJ-A
E-006,2025-10-18T16:00:00+00:00,0.821,CLUJ-A
E-006,2025-10-18T17:00:00+00:00,1.015,CLUJ-A
E-006,2025-10-18T18:00:00+00:00,1.045,CLUJ-A
E-006,2025-10-18T19:00:00+00:00,0.989,CLUJ-A
E-006,2025-10-18T20:00:00+00:00,1.154,CLUJ-A
E-006,2025-10-18T21:00:00+00:00,0.759,CLUJ-A
E-006,2025-10-18T22:00:00+00:00,0.691,CLUJ-A
E-006,2025-10-18T23:00:00+00:00,0.687,CLUJ-A
E-006,2025-10-19T00:00:00+00:00,0.871,CLUJ-A
E-006,2025-10-19T01:00:00+00:00,0.711,CLUJ-A
E-006,2025-10-19T02:00:00+00:00,0.93,CLUJ-A
E-006,2025-10-19T03:00:00+00:00,0.915,CLUJ-A
E-006,2025-10-19T04:00:00+00:00,1.104,CLUJ-A
E-006,2025-10-19T05:00:00+00:00,0.958,CLUJ-A
E-006,2025-10-19T06:00:00+00:00,0.817,CLUJ-A
E-006,2025-10-19T07:00:00+00:00,0.982,CLUJ-A
E-006,2025-10-19T08:00:00+00:00,0.694,CLUJ-A
E-006,2025-10-19T09:00:00+00:00,0.892,CLUJ-A
E-006,2025-10-19T10:00:00+00:00,0.964,CLUJ-A
E-006,2025-10-19T11:00:00+00:00,0.926,CLUJ-A
E-006,2025-10-19T12:00:00+00:00,0.983,CLUJ-A
E-006,2025-10-19T13:00:00+00:00,0.771,CLUJ-A
E-006,2025-10-19T14:00:00+00:00,1.13,CLUJ-A
E-006,2025-10-19T15:00:00+00:00,1.264,CLUJ-A
E-006,2025-10-19T16:00:00+00:00,0.579,CLUJ-A
E-006,2025-10-19T17:00:00+00:00,0.657,CLUJ-A
E-006,2025-10-19T18:00:00+00:00,0.909,CLUJ-A
E-006,2025-10-19T19:00:00+00:00,0.849,CLUJ-A
E-006,2025-10-19T20:00:00+00:00,1.279,CLUJ-A
E-006,2025-10-19T21:00:00+00:00,0.944,CLUJ-A
E-006,2025-10-19T22:00:00+00:00,1.179,CLUJ-A
E-006,2025-10-19T23:00:00+00:00,0.49,CLUJ-A
E-006,2025-10-20T00:00:00+00:00,1.063,CLUJ-A
E-006,2025-10-20T01:00:00+00:00,0.757,CLUJ-A
E-006,2025-10-20T02:00:00+00:00,0.754,CLUJ-A
E-006,2025-10-20T03:00:00+00:00,0.85,CLUJ-A
E-006,2025-10-20T04:00:00+00:00,0.615,CLUJ-A
E-006,2025-10-20T05:00:00+00:00,0.989,CLUJ-A
E-006,2025-10-20T06:00:00+00:00,0.938,CLUJ-A
E-006,2025-10-20T07:00:00+00:00,0.953,CLUJ-A
E-006,2025-10-20T08:00:00+00:00,1.077,CLUJ-A
E-006,2025-10-20T09:00:00+00:00,1.203,CLUJ-A
E-006,2025-10-20T10:00:00+00:00,0.827,CLUJ-A
E-006,2025-10-20T11:00:00+00:00,0.995,CLUJ-A
E-006,2025-10-20T12:00:00+00:00,0.959,CLUJ-A
E-006,2025-10-20T13:00:00+00:00,0.976,CLUJ-A
E-006,2025-10-20T14:00:00+00:00,0.979,CLUJ-A
E-006,2025-10-20T15:00:00+00:00,1.218,CLUJ-A
E-006,2025-10-20T16:00:00+00:00,0.808,CLUJ-A
E-006,2025-10-20T17:00:00+00:00,0.595,CLUJ-A
E-006,2025-10-20T18:00:00+00:00,0.76,CLUJ-A
E-006,2025-10-20T19:00:00+00:00,1.051,CLUJ-A
E-006,2025-10-20T20:00:00+00:00,0.905,CLUJ-A
E-006,2025-10-20T21:00:00+00:00,0.806,CLUJ-A
E-006,2025-10-20T22:00:00+00:00,0.685,CLUJ-A
E-006,2025-10-20T23:00:00+00:00,0.944,CLUJ-A
E-006,2025-10-21T00:00:00+00:00,1.029,CLUJ-A
E-006,2025-10-21T01:00:00+00:00,0.961,CLUJ-A
E-006,2025-10-21T02:00:00+00:00,0.849,CLUJ-A
E-006,2025-10-21T03:00:00+00:00,0.929,CLUJ-A
E-006,2025-10-21T04:00:00+00:00,0.928,CLUJ-A
E-006,2025-10-21T05:00:00+00:00,0.938,CLUJ-A
E-006,2025-10-21T06:00:00+00:00,0.663,CLUJ-A
E-006,2025-10-21T07:00:00+00:00,0.939,CLUJ-A
E-006,2025-10-21T08:00:00+00:00,0.812,CLUJ-A
E-006,2025-10-21T09:00:00+00:00,1.108,CLUJ-A
E-006,2025-10-21T10:00:00+00:00,0.927,CLUJ-A
E-006,2025-10-21T11:00:00+00:00,1.067,CLUJ-A
E-006,2025-10-21T12:00:00+00:00,0.84,CLUJ-A
E-006,2025-10-21T13:00:00+00:00,0.847,CLUJ-A
E-006,2025-10-21T14:00:00+00:00,1.199,CLUJ-A
E-006,2025-10-21T15:00:00+00:00,0.987,CLUJ-A
E-006,2025-10-21T16:00:00+00:00,0.757,CLUJ-A
E-006,2025-10-21T17:00:00+00:00,1.079,CLUJ-A
E-006,2025-10-21T18:00:00+00:00,0.793,CLUJ-A
E-006,2025-10-21T19:00:00+00:00,0.945,CLUJ-A
E-007,2025-10-01T00:00:00+00:00,1.028,CLUJ-E
E-007,2025-10-01T01:00:00+00:00,0.93,CLUJ-E
E-007,2025-10-01T02:00:00+00:00,0.681,CLUJ-E
E-007,2025-10-01T03:00:00+00:00,0.736,CLUJ-E
E-007,2025-10-01T04:00:00+00:00,1.138,CLUJ-E
E-007,2025-10-01T05:00:00+00:00,1.207,CLUJ-E
E-007,2025-10-01T06:00:00+00:00,1.008,CLUJ-E
E-007,2025-10-01T07:00:00+00:00,0.858,CLUJ-E
E-007,2025-10-01T08:00:00+00:00,0.812,CLUJ-E
E-007,2025-10-01T09:00:00+00:00,1.01,CLUJ-E
E-007,2025-10-01T10:00:00+00:00,0.915,CLUJ-E
E-007,2025-10-01T11:00:00+00:00,0.578,CLUJ-E
E-007,2025-10-01T12:00:00+00:00,1.106,CLUJ-E
E-007,2025-10-01T13:00:00+00:00,1.169,CLUJ-E
E-007,2025-10-01T14:00:00+00:00,1.047,CLUJ-E
E-007,2025-10-01T15:00:00+00:00,0.682,CLUJ-E
E-007,2025-10-01T16:00:00+00:00,0.773,CLUJ-E
E-007,2025-10-01T17:00:00+00:00,0.528,CLUJ-E
E-007,2025-10-01T18:00:00+00:00,1.219,CLUJ-E
E-007,2025-10-01T19:00:00+00:00,0.829,CLUJ-E
E-007,2025-10-01T20:00:00+00:00,1.367,CLUJ-E
E-007,2025-10-01T21:00:00+00:00,1.291,CLUJ-E
E-007,2025-10-01T22:00:00+00:00,0.719,CLUJ-E
E-007,2025-10-01T23:00:00+00:00,0.758,CLUJ-E
E-007,2025-10-02T00:00:00+00:00,0.993,CLUJ-E
E-007,2025-10-02T01:00:00+00:00,0.549,CLUJ-E
E-007,2025-10-02T02:00:00+00:00,0.812,CLUJ-E
E-007,2025-10-02T03:00:00+00:00,0.792,CLUJ-E
E-007,2025-10-02T04:00:00+00:00,1.27,CLUJ-E
E-007,2025-10-02T05:00:00+00:00,0.932,CLUJ-E
E-007,2025-10-02T06:00:00+00:00,0.843,CLUJ-E
E-007,2025-10-02T07:00:00+00:00,0.774,CLUJ-E
E-007,2025-10-02T08:00:00+00:00,1.079,CLUJ-E
E-007,2025-10-02T09:00:00+00:00,0.801,CLUJ-E
E-007,2025-10-02T10:00:00+00:00,0.89,CLUJ-E
E-007,2025-10-02T11:00:00+00:00,0.772,CLUJ-E
E-007,2025-10-02T12:00:00+00:00,0.596,CLUJ-E
E-007,2025-10-02T13:00:00+00:00,0.701,CLUJ-E
E-007,2025-10-02T14:00:00+00:00,0.8,CLUJ-E
E-007,2025-10-02T15:00:00+00:00,0.847,CLUJ-E
E-007,2025-10-02T16:00:00+00:00,0.856,CLUJ-E
E-007,2025-10-02T17:00:00+00:00,0.882,CLUJ-E
E-007,2025-10-02T18:00:00+00:00,0.802,CLUJ-E
E-007,2025-10-02T19:00:00+00:00,1.17,CLUJ-E
E-007,2025-10-02T20:00:00+00:00,1.09,CLUJ-E
E-007,2025-10-02T21:00:00+00:00,0.873,CLUJ-E
E-007,2025-10-02T22:00:00+00:00,0.951,CLUJ-E
E-007,2025-10-02T23:00:00+00:00,0.826,CLUJ-E
E-007,2025-10-03T00:00:00+00:00,0.331,CLUJ-E
E-007,2025-10-03T01:00:00+00:00,0.904,CLUJ-E
E-007,2025-10-03T02:00:00+00:00,0.961,CLUJ-E
E-007,2025-10-03T03:00:00+00:00,0.577,CLUJ-E
E-007,2025-10-03T04:00:00+00:00,1,CLUJ-E
E-007,2025-10-03T05:00:00+00:00,0.844,CLUJ-E
E-007,2025-10-03T06:00:00+00:00,0.968,CLUJ-E
E-007,2025-10-03T07:00:00+00:00,0.85,CLUJ-E
E-007,2025-10-03T08:00:00+00:00,1.15,CLUJ-E
E-007,2025-10-03T09:00:00+00:00,0.945,CLUJ-E
E-007,2025-10-03T10:00:00+00:00,1.1,CLUJ-E
E-007,2025-10-03T11:00:00+00:00,1.117,CLUJ-E
E-007,2025-10-03T12:00:00+00:00,0.676,CLUJ-E
E-007,2025-10-03T13:00:00+00:00,0.752,CLUJ-E
E-007,2025-10-03T14:00:00+00:00,0.99,CLUJ-E
E-007,2025-10-03T15:00:00+00:00,0.827,CLUJ-E
E-007,2025-10-03T16:00:00+00:00,0.852,CLUJ-E
E-007,2025-10-03T17:00:00+00:00,1.157,CLUJ-E
E-007,2025-10-03T18:00:00+00:00,0.838,CLUJ-E
E-007,2025-10-03T19:00:00+00:00,0.706,CLUJ-E
E-007,2025-10-03T20:00:00+00:00,0.733,CLUJ-E
E-007,2025-10-03T21:00:00+00:00,1.336,CLUJ-E
E-007,2025-10-03T22:00:00+00:00,0.864,CLUJ-E
E-007,2025-10-03T23:00:00+00:00,0.627,CLUJ-E
E-007,2025-10-04T00:00:00+00:00,0.546,CLUJ-E
E-007,2025-10-04T01:00:00+00:00,0.775,CLUJ-E
E-007,2025-10-04T02:00:00+00:00,0.861,CLUJ-E
E-007,2025-10-04T03:00:00+00:00,1.09,CLUJ-E
E-007,2025-10-04T04:00:00+00:00,1.07,CLUJ-E
E-007,2025-10-04T05:00:00+00:00,0.899,CLUJ-E
E-007,2025-10-04T06:00:00+00:00,0.809,CLUJ-E
E-007,2025-10-04T07:00:00+00:00,0.968,CLUJ-E
E-007,2025-10-04T08:00:00+00:00,0.55,CLUJ-E
E-007,2025-10-04T09:00:00+00:00,1.296,CLUJ-E
E-007,2025-10-04T10:00:00+00:00,1.031,CLUJ-E
E-007,2025-10-04T11:00:00+00:00,1.073,CLUJ-E
E-007,2025-10-04T12:00:00+00:00,0.685,CLUJ-E
E-007,2025-10-04T13:00:00+00:00,1.157,CLUJ-E
E-007,2025-10-04T14:00:00+00:00,0.808,CLUJ-E
E-007,2025-10-04T15:00:00+00:00,0.709,CLUJ-E
E-007,2025-10-04T16:00:00+00:00,0.892,CLUJ-E
E-007,2025-10-04T17:00:00+00:00,0.887,CLUJ-E
E-007,2025-10-04T18:00:00+00:00,0.684,CLUJ-E
E-007,2025-10-04T19:00:00+00:00,0.721,CLUJ-E
E-007,2025-10-04T20:00:00+00:00,0.705,CLUJ-E
E-007,2025-10-04T21:00:00+00:00,0.707,CLUJ-E
E-007,2025-10-04T22:00:00+00:00,0.822,CLUJ-E
E-007,2025-10-04T23:00:00+00:00,0.622,CLUJ-E
E-007,2025-10-05T00:00:00+00:00,0.762,CLUJ-E
E-007,2025-10-05T01:00:00+00:00,1.109,CLUJ-E
E-007,2025-10-05T02:00:00+00:00,1.065,CLUJ-E
E-007,2025-10-05T03:00:00+00:00,0.69,CLUJ-E
E-007,2025-10-05T04:00:00+00:00,1.092,CLUJ-E
E-007,2025-10-05T05:00:00+00:00,0.507,CLUJ-E
E-007,2025-10-05T06:00:00+00:00,1.386,CLUJ-E
E-007,2025-10-05T07:00:00+00:00,1.16,CLUJ-E
E-007,2025-10-05T08:00:00+00:00,0.788,CLUJ-E
E-007,2025-10-05T09:00:00+00:00,0.976,CLUJ-E
E-007,2025-10-05T10:00:00+00:00,0.62,CLUJ-E
E-007,2025-10-05T11:00:00+00:00,0.912,CLUJ-E
E-007,2025-10-05T12:00:00+00:00,0.863,CLUJ-E
E-007,2025-10-05T13:00:00+00:00,0.733,CLUJ-E
E-007,2025-10-05T14:00:00+00:00,0.806,CLUJ-E
E-007,2025-10-05T15:00:00+00:00,0.787,CLUJ-E
E-007,2025-10-05T16:00:00+00:00,0.674,CLUJ-E
E-007,2025-10-05T17:00:00+00:00,0.728,CLUJ-E
E-007,2025-10-05T18:00:00+00:00,0.612,CLUJ-E
E-007,2025-10-05T19:00:00+00:00,1.071,CLUJ-E
E-007,2025-10-05T20:00:00+00:00,0.714,CLUJ-E
E-007,2025-10-05T21:00:00+00:00,0.656,CLUJ-E
E-007,2025-10-05T22:00:00+00:00,1.068,CLUJ-E
E-007,2025-10-05T23:00:00+00:00,0.974,CLUJ-E
E-007,2025-10-06T00:00:00+00:00,1.061,CLUJ-E
E-007,2025-10-06T01:00:00+00:00,1.083,CLUJ-E
E-007,2025-10-06T02:00:00+00:00,1.287,CLUJ-E
E-007,2025-10-06T03:00:00+00:00,0.869,CLUJ-E
E-007,2025-10-06T04:00:00+00:00,0.608,CLUJ-E
E-007,2025-10-06T05:00:00+00:00,0.954,CLUJ-E
E-007,2025-10-06T06:00:00+00:00,0.766,CLUJ-E
E-007,2025-10-06T07:00:00+00:00,0.708,CLUJ-E
E-007,2025-10-06T08:00:00+00:00,0.92,CLUJ-E
E-007,2025-10-06T09:00:00+00:00,1.073,CLUJ-E
E-007,2025-10-06T10:00:00+00:00,0.733,CLUJ-E
E-007,2025-10-06T11:00:00+00:00,1.155,CLUJ-E
E-007,2025-10-06T12:00:00+00:00,0.702,CLUJ-E
E-007,2025-10-06T13:00:00+00:00,0.851,CLUJ-E
E-007,2025-10-06T14:00:00+00:00,0.977,CLUJ-E
E-007,2025-10-06T15:00:00+00:00,0.822,CLUJ-E
E-007,2025-10-06T16:00:00+00:00,0.545,CLUJ-E
E-007,2025-10-06T17:00:00+00:00,1.085,CLUJ-E
E-007,2025-10-06T18:00:00+00:00,0.775,CLUJ-E
E-007,2025-10-06T19:00:00+00:00,1.049,CLUJ-E
E-007,2025-10-06T20:00:00+00:00,0.647,CLUJ-E
E-007,2025-10-06T21:00:00+00:00,0.681,CLUJ-E
E-007,2025-10-06T22:00:00+00:00,1.072,CLUJ-E
E-007,2025-10-06T23:00:00+00:00,0.968,CLUJ-E
E-007,2025-10-07T00:00:00+00:00,0.812,CLUJ-E
E-007,2025-10-07T01:00:00+00:00,0.971,CLUJ-E
E-007,2025-10-07T02:00:00+00:00,0.709,CLUJ-E
E-007,2025-10-07T03:00:00+00:00,0.922,CLUJ-E
E-007,2025-10-07T04:00:00+00:00,0.926,CLUJ-E
E-007,2025-10-07T05:00:00+00:00,0.825,CLUJ-E
E-007,2025-10-07T06:00:00+00:00,0.733,CLUJ-E
E-007,2025-10-07T07:00:00+00:00,0.914,CLUJ-E
E-007,2025-10-07T08:00:00+00:00,0.889,CLUJ-E
E-007,2025-10-07T09:00:00+00:00,0.807,CLUJ-E
E-007,2025-10-07T10:00:00+00:00,0.693,CLUJ-E
E-007,2025-10-07T11:00:00+00:00,0.902,CLUJ-E
E-007,2025-10-07T12:00:00+00:00,0.807,CLUJ-E
E-007,2025-10-07T13:00:00+00:00,0.693,CLUJ-E
E-007,2025-10-07T14:00:00+00:00,0.909,CLUJ-E
E-007,2025-10-07T15:00:00+00:00,1.222,CLUJ-E
E-007,2025-10-07T16:00:00+00:00,0.827,CLUJ-E
E-007,2025-10-07T17:00:00+00:00,1.2,CLUJ-E
E-007,2025-10-07T18:00:00+00:00,1.323,CLUJ-E
E-007,2025-10-07T19:00:00+00:00,0.709,CLUJ-E
E-007,2025-10-07T20:00:00+00:00,0.902,CLUJ-E
E-007,2025-10-07T21:00:00+00:00,1.321,CLUJ-E
E-007,2025-10-07T22:00:00+00:00,0.876,CLUJ-E
E-007,2025-10-07T23:00:00+00:00,0.907,CLUJ-E
E-007,2025-10-08T00:00:00+00:00,0.566,CLUJ-E
E-007,2025-10-08T01:00:00+00:00,0.794,CLUJ-E
E-007,2025-10-08T02:00:00+00:00,1.011,CLUJ-E
E-007,2025-10-08T03:00:00+00:00,1.386,CLUJ-E
E-007,2025-10-08T04:00:00+00:00,0.861,CLUJ-E
E-007,2025-10-08T05:00:00+00:00,0.567,CLUJ-E
E-007,2025-10-08T06:00:00+00:00,0.619,CLUJ-E
E-007,2025-10-08T07:00:00+00:00,0.893,CLUJ-E
E-007,2025-10-08T08:00:00+00:00,1.135,CLUJ-E
E-007,2025-10-08T09:00:00+00:00,1.027,CLUJ-E
E-007,2025-10-08T10:00:00+00:00,0.992,CLUJ-E
E-007,2025-10-08T11:00:00+00:00,1.162,CLUJ-E
E-007,2025-10-08T12:00:00+00:00,0.756,CLUJ-E
E-007,2025-10-08T13:00:00+00:00,0.904,CLUJ-E
E-007,2025-10-08T14:00:00+00:00,0.796,CLUJ-E
E-007,2025-10-08T15:00:00+00:00,0.846,CLUJ-E
E-007,2025-10-08T16:00:00+00:00,0.699,CLUJ-E
E-007,2025-10-08T17:00:00+00:00,0.831,CLUJ-E
E-007,2025-10-08T18:00:00+00:00,0.894,CLUJ-E
E-007,2025-10-08T19:00:00+00:00,0.826,CLUJ-E
E-007,2025-10-08T20:00:00+00:00,0.868,CLUJ-E
E-007,2025-10-08T21:00:00+00:00,0.981,CLUJ-E
E-007,2025-10-08T22:00:00+00:00,1.148,CLUJ-E
E-007,2025-10-08T23:00:00+00:00,1.162,CLUJ-E
E-007,2025-10-09T00:00:00+00:00,1.052,CLUJ-E
E-007,2025-10-09T01:00:00+00:00,0.648,CLUJ-E
E-007,2025-10-09T02:00:00+00:00,0.828,CLUJ-E
E-007,2025-10-09T03:00:00+00:00,0.845,CLUJ-E
E-007,2025-10-09T04:00:00+00:00,0.769,CLUJ-E
E-007,2025-10-09T05:00:00+00:00,0.968,CLUJ-E
E-007,2025-10-09T06:00:00+00:00,0.581,CLUJ-E
E-007,2025-10-09T07:00:00+00:00,1.239,CLUJ-E
E-007,2025-10-09T08:00:00+00:00,1.139,CLUJ-E
E-007,2025-10-09T09:00:00+00:00,0.996,CLUJ-E
E-007,2025-10-09T10:00:00+00:00,0.888,CLUJ-E
E-007,2025-10-09T11:00:00+00:00,1.146,CLUJ-E
E-007,2025-10-09T12:00:00+00:00,1.038,CLUJ-E
E-007,2025-10-09T13:00:00+00:00,1.121,CLUJ-E
E-007,2025-10-09T14:00:00+00:00,0.888,CLUJ-E
E-007,2025-10-09T15:00:00+00:00,1.258,CLUJ-E
E-007,2025-10-09T16:00:00+00:00,1.133,CLUJ-E
E-007,2025-10-09T17:00:00+00:00,1.002,CLUJ-E
E-007,2025-10-09T18:00:00+00:00,1.151,CLUJ-E
E-007,2025-10-09T19:00:00+00:00,0.816,CLUJ-E
E-007,2025-10-09T20:00:00+00:00,0.666,CLUJ-E
E-007,2025-10-09T21:00:00+00:00,0.964,CLUJ-E
E-007,2025-10-09T22:00:00+00:00,0.889,CLUJ-E
E-007,2025-10-09T23:00:00+00:00,0.86,CLUJ-E
E-007,2025-10-10T00:00:00+00:00,1.143,CLUJ-E
E-007,2025-10-10T01:00:00+00:00,0.933,CLUJ-E
E-007,2025-10-10T02:00:00+00:00,0.953,CLUJ-E
E-007,2025-10-10T03:00:00+00:00,0.835,CLUJ-E
E-007,2025-10-10T04:00:00+00:00,1.076,CLUJ-E
E-007,2025-10-10T05:00:00+00:00,1.04,CLUJ-E
E-007,2025-10-10T06:00:00+00:00,1.075,CLUJ-E
E-007,2025-10-10T07:00:00+00:00,0.801,CLUJ-E
E-007,2025-10-10T08:00:00+00:00,1.161,CLUJ-E
E-007,2025-10-10T09:00:00+00:00,1.268,CLUJ-E
E-007,2025-10-10T10:00:00+00:00,1.068,CLUJ-E
E-007,2025-10-10T11:00:00+00:00,0.738,CLUJ-E
E-007,2025-10-10T12:00:00+00:00,0.74,CLUJ-E
E-007,2025-10-10T13:00:00+00:00,0.825,CLUJ-E
E-007,2025-10-10T14:00:00+00:00,0.787,CLUJ-E
E-007,2025-10-10T15:00:00+00:00,0.886,CLUJ-E
E-007,2025-10-10T16:00:00+00:00,1.026,CLUJ-E
E-007,2025-10-10T17:00:00+00:00,0.958,CLUJ-E
E-007,2025-10-10T18:00:00+00:00,0.94,CLUJ-E
E-007,2025-10-10T19:00:00+00:00,0.852,CLUJ-E
E-007,2025-10-10T20:00:00+00:00,0.885,CLUJ-E
E-007,2025-10-10T21:00:00+00:00,1.059,CLUJ-E
E-007,2025-10-10T22:00:00+00:00,0.498,CLUJ-E
E-007,2025-10-10T23:00:00+00:00,0.898,CLUJ-E
E-007,2025-10-11T00:00:00+00:00,0.958,CLUJ-E
E-007,2025-10-11T01:00:00+00:00,1.057,CLUJ-E
E-007,2025-10-11T02:00:00+00:00,0.698,CLUJ-E
E-007,2025-10-11T03:00:00+00:00,0.687,CLUJ-E
E-007,2025-10-11T04:00:00+00:00,1.017,CLUJ-E
E-007,2025-10-11T05:00:00+00:00,0.519,CLUJ-E
E-007,2025-10-11T06:00:00+00:00,1.166,CLUJ-E
E-007,2025-10-11T07:00:00+00:00,0.945,CLUJ-E
E-007,2025-10-11T08:00:00+00:00,1.212,CLUJ-E
E-007,2025-10-11T09:00:00+00:00,0.683,CLUJ-E
E-007,2025-10-11T10:00:00+00:00,0.813,CLUJ-E
E-007,2025-10-11T11:00:00+00:00,0.418,CLUJ-E
E-007,2025-10-11T12:00:00+00:00,0.741,CLUJ-E
